topic,method,sample_index,ratio,time_usec,decompress_usec,uncompressed_MB,compressed_MB,compressed_zstd_MB
/os_cloud_node/points_decim_1,Cloudini 0p2,207,0.249396,4302,4899,6,1.49638,
/os_cloud_node/points_decim_1,Cloudini 0p2,208,0.249202,4320,4922,6,1.49521,
/os_cloud_node/points_decim_1,Cloudini 0p2,209,0.249445,4386,4913,6,1.49667,
/os_cloud_node/points_decim_1,Cloudini 0p2,210,0.248391,4323,4926,6,1.49035,
/os_cloud_node/points_decim_1,Cloudini 0p2,211,0.248407,4310,4890,6,1.49044,
/os_cloud_node/points_decim_1,Cloudini 0p2,212,0.24826,4358,4910,6,1.48956,
/os_cloud_node/points_decim_1,Cloudini 0p2,213,0.247574,4284,4976,6,1.48545,
/os_cloud_node/points_decim_1,Cloudini 0p2,214,0.247301,4311,4982,6,1.48381,
/os_cloud_node/points_decim_1,Cloudini 0p2,215,0.248036,4356,4877,6,1.48821,
/os_cloud_node/points_decim_1,Cloudini 0p2,216,0.247547,4347,4911,6,1.48528,
/os_cloud_node/points_decim_1,Cloudini 0p2,217,0.248445,4301,4916,6,1.49067,
/os_cloud_node/points_decim_1,Cloudini 0p2,218,0.249469,4403,4820,6,1.49681,
/os_cloud_node/points_decim_1,Cloudini 0p2,219,0.248831,4255,4887,6,1.49299,
/os_cloud_node/points_decim_1,Cloudini 0p2,220,0.247701,4201,4890,6,1.48621,
/os_cloud_node/points_decim_1,Cloudini 0p2,221,0.249504,4361,4922,6,1.49702,
/os_cloud_node/points_decim_1,Cloudini 0p2,222,0.251953,4220,4853,6,1.51172,
/os_cloud_node/points_decim_1,Cloudini 0p2,223,0.253362,4238,4855,6,1.52017,
/os_cloud_node/points_decim_1,Cloudini 0p2,224,0.254872,4164,4891,6,1.52923,
/os_cloud_node/points_decim_1,Cloudini 0p2,225,0.259578,4326,4869,6,1.55747,
/os_cloud_node/points_decim_1,Cloudini 0p2,226,0.264381,4433,4967,6,1.58629,
/os_cloud_node/points_decim_1,Cloudini 0p2,227,0.269627,4500,5095,6,1.61776,
/os_cloud_node/points_decim_1,Cloudini 0p2,228,0.272688,4378,5026,6,1.63613,
/os_cloud_node/points_decim_1,Cloudini 0p2,229,0.273677,4526,4952,6,1.64206,
/os_cloud_node/points_decim_1,Cloudini 0p2,230,0.274095,4367,4985,6,1.64457,
/os_cloud_node/points_decim_1,Cloudini 0p2,231,0.273991,4582,5141,6,1.64394,
/os_cloud_node/points_decim_1,Cloudini 0p2,232,0.274201,4446,4974,6,1.6452,
/os_cloud_node/points_decim_1,Cloudini 0p2,233,0.274492,4423,5155,6,1.64695,
/os_cloud_node/points_decim_1,Cloudini 0p2,234,0.273913,4565,4990,6,1.64348,
/os_cloud_node/points_decim_1,Cloudini 0p2,235,0.273437,4526,5038,6,1.64062,
/os_cloud_node/points_decim_1,Cloudini 0p2,236,0.272363,4439,4989,6,1.63418,
/os_cloud_node/points_decim_1,Cloudini 0p2,237,0.271939,4327,4937,6,1.63163,
/os_cloud_node/points_decim_1,Cloudini 0p5,0,0.264885,4617,5034,6,1.58931,
/os_cloud_node/points_decim_1,Cloudini 0p5,1,0.264967,4630,5041,6,1.5898,
/os_cloud_node/points_decim_1,Cloudini 0p5,2,0.264972,4439,5055,6,1.58983,
/os_cloud_node/points_decim_1,Cloudini 0p5,3,0.265199,4518,5169,6,1.5912,
/os_cloud_node/points_decim_1,Cloudini 0p5,4,0.26573,4489,5056,6,1.59438,
/os_cloud_node/points_decim_1,Cloudini 0p5,5,0.265723,4469,5041,6,1.59434,
/os_cloud_node/points_decim_1,Cloudini 0p5,6,0.266189,4460,5080,6,1.59714,
/os_cloud_node/points_decim_1,Cloudini 0p5,7,0.267335,4685,5247,6,1.60401,
/os_cloud_node/points_decim_1,Cloudini 0p5,8,0.267587,4530,5109,6,1.60552,
/os_cloud_node/points_decim_1,Cloudini 0p5,9,0.268335,4543,5079,6,1.61001,
/os_cloud_node/points_decim_1,Cloudini 0p5,10,0.267864,4517,5086,6,1.60719,
/os_cloud_node/points_decim_1,Cloudini 0p5,11,0.267984,4553,5240,6,1.6079,
/os_cloud_node/points_decim_1,Cloudini 0p5,12,0.26758,4622,5099,6,1.60548,
/os_cloud_node/points_decim_1,Cloudini 0p5,13,0.265329,4562,5104,6,1.59197,
/os_cloud_node/points_decim_1,Cloudini 0p5,14,0.260832,4423,5027,6,1.56499,
/os_cloud_node/points_decim_1,Cloudini 0p5,15,0.255546,4283,5006,6,1.53328,
/os_cloud_node/points_decim_1,Cloudini 0p5,16,0.25085,4201,4891,6,1.5051,
/os_cloud_node/points_decim_1,Cloudini 0p5,17,0.248374,4056,4744,6,1.49024,
/os_cloud_node/points_decim_1,Cloudini 0p5,18,0.246818,4015,4705,6,1.48091,
/os_cloud_node/points_decim_1,Cloudini 0p5,19,0.246667,3918,4735,6,1.48,
/os_cloud_node/points_decim_1,Cloudini 0p5,20,0.246575,3969,4704,6,1.47945,
/os_cloud_node/points_decim_1,Cloudini 0p5,21,0.246925,3986,4766,6,1.48155,
/os_cloud_node/points_decim_1,Cloudini 0p5,22,0.246736,4039,4746,6,1.48042,
/os_cloud_node/points_decim_1,Cloudini 0p5,23,0.246723,4188,4707,6,1.48034,
/os_cloud_node/points_decim_1,Cloudini 0p5,24,0.246568,4060,4785,6,1.47941,
/os_cloud_node/points_decim_1,Cloudini 0p5,25,0.24716,4122,4856,6,1.48296,
/os_cloud_node/points_decim_1,Cloudini 0p5,26,0.247621,4074,4739,6,1.48573,
/os_cloud_node/points_decim_1,Cloudini 0p5,27,0.248268,4063,4767,6,1.48961,
/os_cloud_node/points_decim_1,Cloudini 0p5,28,0.248522,4045,4755,6,1.49113,
/os_cloud_node/points_decim_1,Cloudini 0p5,29,0.24872,4140,4801,6,1.49232,
/os_cloud_node/points_decim_1,Cloudini 0p5,30,0.24845,4129,4768,6,1.4907,
/os_cloud_node/points_decim_1,Cloudini 0p5,31,0.247997,4123,4886,6,1.48798,
/os_cloud_node/points_decim_1,Cloudini 0p5,32,0.244993,4028,4811,6,1.46996,
/os_cloud_node/points_decim_1,Cloudini 0p5,33,0.241626,4077,4849,6,1.44976,
/os_cloud_node/points_decim_1,Cloudini 0p5,34,0.241217,4010,4747,6,1.4473,
/os_cloud_node/points_decim_1,Cloudini 0p5,35,0.242342,4115,4708,6,1.45405,
/os_cloud_node/points_decim_1,Cloudini 0p5,36,0.242586,3993,4713,6,1.45551,
/os_cloud_node/points_decim_1,Cloudini 0p5,37,0.242366,4097,4719,6,1.4542,
/os_cloud_node/points_decim_1,Cloudini 0p5,38,0.242235,4120,4774,6,1.45341,
/os_cloud_node/points_decim_1,Cloudini 0p5,39,0.242353,4036,4812,6,1.45412,
/os_cloud_node/points_decim_1,Cloudini 0p5,40,0.242238,4214,4775,6,1.45343,
/os_cloud_node/points_decim_1,Cloudini 0p5,41,0.241607,3977,4687,6,1.44964,
/os_cloud_node/points_decim_1,Cloudini 0p5,42,0.241542,4035,4731,6,1.44925,
/os_cloud_node/points_decim_1,Cloudini 0p5,43,0.241718,4000,4689,6,1.45031,
/os_cloud_node/points_decim_1,Cloudini 0p5,44,0.241512,3978,4739,6,1.44907,
/os_cloud_node/points_decim_1,Cloudini 0p5,45,0.241873,4028,4912,6,1.45124,
/os_cloud_node/points_decim_1,Cloudini 0p5,46,0.241775,3950,4675,6,1.45065,
/os_cloud_node/points_decim_1,Cloudini 0p5,47,0.240981,3860,4653,6,1.44589,
/os_cloud_node/points_decim_1,Cloudini 0p5,48,0.241556,3976,4706,6,1.44934,
/os_cloud_node/points_decim_1,Cloudini 0p5,49,0.24126,3958,4708,6,1.44756,
/os_cloud_node/points_decim_1,Cloudini 0p5,50,0.239826,3871,4651,6,1.43896,
/os_cloud_node/points_decim_1,Cloudini 0p5,51,0.239592,3983,4652,6,1.43755,
/os_cloud_node/points_decim_1,Cloudini 0p5,52,0.238719,3829,4625,6,1.43232,
/os_cloud_node/points_decim_1,Cloudini 0p5,53,0.237113,3789,4591,6,1.42268,
/os_cloud_node/points_decim_1,Cloudini 0p5,54,0.236524,3878,4693,6,1.41914,
/os_cloud_node/points_decim_1,Cloudini 0p5,55,0.236163,3744,4587,6,1.41698,
/os_cloud_node/points_decim_1,Cloudini 0p5,56,0.23557,3732,4630,6,1.41342,
/os_cloud_node/points_decim_1,Cloudini 0p5,57,0.235451,3711,4587,6,1.41271,
/os_cloud_node/points_decim_1,Cloudini 0p5,58,0.235947,3809,4656,6,1.41568,
/os_cloud_node/points_decim_1,Cloudini 0p5,59,0.236866,3782,4633,6,1.4212,
/os_cloud_node/points_decim_1,Cloudini 0p5,60,0.237334,3853,4632,6,1.424,
/os_cloud_node/points_decim_1,Cloudini 0p5,61,0.237463,3995,4651,6,1.42478,
/os_cloud_node/points_decim_1,Cloudini 0p5,62,0.238461,4019,4786,6,1.43076,
/os_cloud_node/points_decim_1,Cloudini 0p5,63,0.238663,4019,4677,6,1.43198,
/os_cloud_node/points_decim_1,Cloudini 0p5,64,0.238204,4056,4694,6,1.42922,
/os_cloud_node/points_decim_1,Cloudini 0p5,65,0.238064,3930,4696,6,1.42839,
/os_cloud_node/points_decim_1,Cloudini 0p5,66,0.237268,4033,4792,6,1.42361,
/os_cloud_node/points_decim_1,Cloudini 0p5,67,0.236743,3781,4618,6,1.42046,
/os_cloud_node/points_decim_1,Cloudini 0p5,68,0.236077,3945,4661,6,1.41646,
/os_cloud_node/points_decim_1,Cloudini 0p5,69,0.235364,3789,4613,6,1.41218,
/os_cloud_node/points_decim_1,Cloudini 0p5,70,0.235583,3906,4698,6,1.4135,
/os_cloud_node/points_decim_1,Cloudini 0p5,71,0.235858,3960,4679,6,1.41515,
/os_cloud_node/points_decim_1,Cloudini 0p5,72,0.236361,4011,4653,6,1.41817,
/os_cloud_node/points_decim_1,Cloudini 0p5,73,0.23686,3736,4582,6,1.42116,
/os_cloud_node/points_decim_1,Cloudini 0p5,74,0.237799,3871,4666,6,1.42679,
/os_cloud_node/points_decim_1,Cloudini 0p5,75,0.237984,3859,4677,6,1.4279,
/os_cloud_node/points_decim_1,Cloudini 0p5,76,0.238395,3810,4692,6,1.43037,
/os_cloud_node/points_decim_1,Cloudini 0p5,77,0.239497,4113,4669,6,1.43698,
/os_cloud_node/points_decim_1,Cloudini 0p5,78,0.238779,3764,4650,6,1.43268,
/os_cloud_node/points_decim_1,Cloudini 0p5,79,0.23873,3910,4632,6,1.43238,
/os_cloud_node/points_decim_1,Cloudini 0p5,80,0.239402,3865,4728,6,1.43641,
/os_cloud_node/points_decim_1,Cloudini 0p5,81,0.238547,3900,4652,6,1.43128,
/os_cloud_node/points_decim_1,Cloudini 0p5,82,0.237953,3763,4642,6,1.42772,
/os_cloud_node/points_decim_1,Cloudini 0p5,83,0.239327,3960,4826,6,1.43596,
/os_cloud_node/points_decim_1,Cloudini 0p5,84,0.239439,4030,4677,6,1.43664,
/os_cloud_node/points_decim_1,Cloudini 0p5,85,0.239208,3978,4647,6,1.43525,
/os_cloud_node/points_decim_1,Cloudini 0p5,86,0.238173,3864,4619,6,1.42904,
/os_cloud_node/points_decim_1,Cloudini 0p5,87,0.238316,3884,4627,6,1.4299,
/os_cloud_node/points_decim_1,Cloudini 0p5,88,0.238228,3901,4623,6,1.42937,
/os_cloud_node/points_decim_1,Cloudini 0p5,89,0.238977,3902,4647,6,1.43386,
/os_cloud_node/points_decim_1,Cloudini 0p5,90,0.23835,3738,4635,6,1.4301,
/os_cloud_node/points_decim_1,Cloudini 0p5,91,0.238313,3781,4611,6,1.42988,
/os_cloud_node/points_decim_1,Cloudini 0p5,92,0.238987,3879,4730,6,1.43392,
/os_cloud_node/points_decim_1,Cloudini 0p5,93,0.238665,3753,4638,6,1.43199,
/os_cloud_node/points_decim_1,Cloudini 0p5,94,0.23832,3844,4709,6,1.42992,
/os_cloud_node/points_decim_1,Cloudini 0p5,95,0.239287,3799,4655,6,1.43572,
/os_cloud_node/points_decim_1,Cloudini 0p5,96,0.238347,3904,4593,6,1.43008,
/os_cloud_node/points_decim_1,Cloudini 0p5,97,0.237985,3904,4780,6,1.42791,
/os_cloud_node/points_decim_1,Cloudini 0p5,98,0.23872,3919,4711,6,1.43232,
/os_cloud_node/points_decim_1,Cloudini 0p5,99,0.238528,4083,4763,6,1.43117,
/os_cloud_node/points_decim_1,Cloudini 0p5,100,0.238949,4079,4761,6,1.43369,
/os_cloud_node/points_decim_1,Cloudini 0p5,101,0.239046,3947,4686,6,1.43427,
/os_cloud_node/points_decim_1,Cloudini 0p5,102,0.237807,3976,4711,6,1.42684,
/os_cloud_node/points_decim_1,Cloudini 0p5,103,0.239277,3953,4697,6,1.43566,
/os_cloud_node/points_decim_1,Cloudini 0p5,104,0.239409,4005,4748,6,1.43645,
/os_cloud_node/points_decim_1,Cloudini 0p5,105,0.238618,3950,4697,6,1.43171,
/os_cloud_node/points_decim_1,Cloudini 0p5,106,0.238589,3847,4679,6,1.43153,
/os_cloud_node/points_decim_1,Cloudini 0p5,107,0.23735,3846,4639,6,1.4241,
/os_cloud_node/points_decim_1,Cloudini 0p5,108,0.23666,3874,4562,6,1.41996,
/os_cloud_node/points_decim_1,Cloudini 0p5,109,0.236914,3893,4605,6,1.42148,
/os_cloud_node/points_decim_1,Cloudini 0p5,110,0.237868,3907,4606,6,1.42721,
/os_cloud_node/points_decim_1,Cloudini 0p5,111,0.239807,3997,4690,6,1.43884,
/os_cloud_node/points_decim_1,Cloudini 0p5,112,0.240964,3942,4718,6,1.44579,
/os_cloud_node/points_decim_1,Cloudini 0p5,113,0.240071,4007,4731,6,1.44042,
/os_cloud_node/points_decim_1,Cloudini 0p5,114,0.239601,3995,4855,6,1.4376,
/os_cloud_node/points_decim_1,Cloudini 0p5,115,0.23981,3891,4645,6,1.43886,
/os_cloud_node/points_decim_1,Cloudini 0p5,116,0.239402,3988,4715,6,1.43641,
/os_cloud_node/points_decim_1,Cloudini 0p5,117,0.239419,3879,4640,6,1.43651,
/os_cloud_node/points_decim_1,Cloudini 0p5,118,0.240383,3900,4699,6,1.4423,
/os_cloud_node/points_decim_1,Cloudini 0p5,119,0.240133,4015,4677,6,1.4408,
/os_cloud_node/points_decim_1,Cloudini 0p5,120,0.239724,3962,4694,6,1.43835,
/os_cloud_node/points_decim_1,Cloudini 0p5,121,0.239841,3913,4672,6,1.43904,
/os_cloud_node/points_decim_1,Cloudini 0p5,122,0.239452,3930,4705,6,1.43671,
/os_cloud_node/points_decim_1,Cloudini 0p5,123,0.23896,3958,4733,6,1.43376,
/os_cloud_node/points_decim_1,Cloudini 0p5,124,0.238554,4048,4721,6,1.43133,
/os_cloud_node/points_decim_1,Cloudini 0p5,125,0.238597,3856,4636,6,1.43158,
/os_cloud_node/points_decim_1,Cloudini 0p5,126,0.237497,3921,4618,6,1.42498,
/os_cloud_node/points_decim_1,Cloudini 0p5,127,0.238538,4002,4703,6,1.43123,
/os_cloud_node/points_decim_1,Cloudini 0p5,128,0.238247,4015,4774,6,1.42948,
/os_cloud_node/points_decim_1,Cloudini 0p5,129,0.237939,3870,4612,6,1.42764,
/os_cloud_node/points_decim_1,Cloudini 0p5,130,0.237812,3811,4698,6,1.42687,
/os_cloud_node/points_decim_1,Cloudini 0p5,131,0.237701,3868,4626,6,1.42621,
/os_cloud_node/points_decim_1,Cloudini 0p5,132,0.237244,3792,4599,6,1.42346,
/os_cloud_node/points_decim_1,Cloudini 0p5,133,0.238155,4008,4665,6,1.42893,
/os_cloud_node/points_decim_1,Cloudini 0p5,134,0.238651,3876,4630,6,1.4319,
/os_cloud_node/points_decim_1,Cloudini 0p5,135,0.238748,3895,4676,6,1.43249,
/os_cloud_node/points_decim_1,Cloudini 0p5,136,0.239382,3913,4688,6,1.43629,
/os_cloud_node/points_decim_1,Cloudini 0p5,137,0.240521,4094,4718,6,1.44312,
/os_cloud_node/points_decim_1,Cloudini 0p5,138,0.240706,4015,4742,6,1.44424,
/os_cloud_node/points_decim_1,Cloudini 0p5,139,0.242009,4016,4808,6,1.45206,
/os_cloud_node/points_decim_1,Cloudini 0p5,140,0.242465,4108,4744,6,1.45479,
/os_cloud_node/points_decim_1,Cloudini 0p5,141,0.241752,3987,4765,6,1.45051,
/os_cloud_node/points_decim_1,Cloudini 0p5,142,0.241395,3978,4699,6,1.44837,
/os_cloud_node/points_decim_1,Cloudini 0p5,143,0.240234,4026,4682,6,1.4414,
/os_cloud_node/points_decim_1,Cloudini 0p5,144,0.241487,3992,4780,6,1.44892,
/os_cloud_node/points_decim_1,Cloudini 0p5,145,0.24153,4077,4720,6,1.44918,
/os_cloud_node/points_decim_1,Cloudini 0p5,146,0.24159,4072,4832,6,1.44954,
/os_cloud_node/points_decim_1,Cloudini 0p5,147,0.241247,3965,4711,6,1.44748,
/os_cloud_node/points_decim_1,Cloudini 0p5,148,0.239506,3930,4669,6,1.43704,
/os_cloud_node/points_decim_1,Cloudini 0p5,149,0.238317,3736,4650,6,1.4299,
/os_cloud_node/points_decim_1,Cloudini 0p5,150,0.237245,3880,4741,6,1.42347,
/os_cloud_node/points_decim_1,Cloudini 0p5,151,0.237365,3922,4675,6,1.42419,
/os_cloud_node/points_decim_1,Cloudini 0p5,152,0.23866,3874,4681,6,1.43196,
/os_cloud_node/points_decim_1,Cloudini 0p5,153,0.24002,4019,4695,6,1.44012,
/os_cloud_node/points_decim_1,Cloudini 0p5,154,0.24152,3959,4710,6,1.44912,
/os_cloud_node/points_decim_1,Cloudini 0p5,155,0.241212,3982,4737,6,1.44727,
/os_cloud_node/points_decim_1,Cloudini 0p5,156,0.240852,3961,4715,6,1.44511,
/os_cloud_node/points_decim_1,Cloudini 0p5,157,0.240188,3965,4749,6,1.44113,
/os_cloud_node/points_decim_1,Cloudini 0p5,158,0.240315,3930,4730,6,1.44189,
/os_cloud_node/points_decim_1,Cloudini 0p5,159,0.240108,3964,4687,6,1.44065,
/os_cloud_node/points_decim_1,Cloudini 0p5,160,0.240254,4039,4697,6,1.44153,
/os_cloud_node/points_decim_1,Cloudini 0p5,161,0.240153,3972,4759,6,1.44092,
/os_cloud_node/points_decim_1,Cloudini 0p5,162,0.23895,4107,4747,6,1.4337,
/os_cloud_node/points_decim_1,Cloudini 0p5,163,0.238829,3876,4692,6,1.43297,
/os_cloud_node/points_decim_1,Cloudini 0p5,164,0.237841,3907,4671,6,1.42705,
/os_cloud_node/points_decim_1,Cloudini 0p5,165,0.237703,3875,4616,6,1.42622,
/os_cloud_node/points_decim_1,Cloudini 0p5,166,0.237102,3853,4663,6,1.42261,
/os_cloud_node/points_decim_1,Cloudini 0p5,167,0.237758,3931,4732,6,1.42655,
/os_cloud_node/points_decim_1,Cloudini 0p5,168,0.238378,3997,4726,6,1.43027,
/os_cloud_node/points_decim_1,Cloudini 0p5,169,0.239106,3869,4667,6,1.43464,
/os_cloud_node/points_decim_1,Cloudini 0p5,170,0.239491,3890,4686,6,1.43695,
/os_cloud_node/points_decim_1,Cloudini 0p5,171,0.239412,3937,4656,6,1.43647,
/os_cloud_node/points_decim_1,Cloudini 0p5,172,0.239449,4014,4793,6,1.43669,
/os_cloud_node/points_decim_1,Cloudini 0p5,173,0.239336,3936,4694,6,1.43602,
/os_cloud_node/points_decim_1,Cloudini 0p5,174,0.239502,3800,4676,6,1.43701,
/os_cloud_node/points_decim_1,Cloudini 0p5,175,0.240026,4115,4850,6,1.44016,
/os_cloud_node/points_decim_1,Cloudini 0p5,176,0.240527,3974,4717,6,1.44316,
/os_cloud_node/points_decim_1,Cloudini 0p5,177,0.240688,4137,4866,6,1.44413,
/os_cloud_node/points_decim_1,Cloudini 0p5,178,0.241101,4004,4717,6,1.4466,
/os_cloud_node/points_decim_1,Cloudini 0p5,179,0.240865,4064,4736,6,1.44519,
/os_cloud_node/points_decim_1,Cloudini 0p5,180,0.24108,4084,4669,6,1.44648,
/os_cloud_node/points_decim_1,Cloudini 0p5,181,0.239559,4046,4812,6,1.43736,
/os_cloud_node/points_decim_1,Cloudini 0p5,182,0.238804,3948,4804,6,1.43283,
/os_cloud_node/points_decim_1,Cloudini 0p5,183,0.238399,3984,4681,6,1.43039,
/os_cloud_node/points_decim_1,Cloudini 0p5,184,0.237321,3869,4697,6,1.42393,
/os_cloud_node/points_decim_1,Cloudini 0p5,185,0.238208,4010,4761,6,1.42925,
/os_cloud_node/points_decim_1,Cloudini 0p5,186,0.238019,4087,4708,6,1.42811,
/os_cloud_node/points_decim_1,Cloudini 0p5,187,0.23724,4106,4705,6,1.42344,
/os_cloud_node/points_decim_1,Cloudini 0p5,188,0.238212,4002,4703,6,1.42927,
/os_cloud_node/points_decim_1,Cloudini 0p5,189,0.23881,4100,4754,6,1.43286,
/os_cloud_node/points_decim_1,Cloudini 0p5,190,0.239484,4036,4793,6,1.43691,
/os_cloud_node/points_decim_1,Cloudini 0p5,191,0.24021,4046,4757,6,1.44126,
/os_cloud_node/points_decim_1,Cloudini 0p5,192,0.23966,3851,4714,6,1.43796,
/os_cloud_node/points_decim_1,Cloudini 0p5,193,0.239008,3881,4736,6,1.43405,
/os_cloud_node/points_decim_1,Cloudini 0p5,194,0.2384,4061,4731,6,1.4304,
/os_cloud_node/points_decim_1,Cloudini 0p5,195,0.237124,3990,4712,6,1.42274,
/os_cloud_node/points_decim_1,Cloudini 0p5,196,0.236853,3996,4733,6,1.42112,
/os_cloud_node/points_decim_1,Cloudini 0p5,197,0.237205,3889,4621,6,1.42323,
/os_cloud_node/points_decim_1,Cloudini 0p5,198,0.237922,3869,4674,6,1.42753,
/os_cloud_node/points_decim_1,Cloudini 0p5,199,0.238035,3785,4721,6,1.42821,
/os_cloud_node/points_decim_1,Cloudini 0p5,200,0.237381,3731,4734,6,1.42429,
/os_cloud_node/points_decim_1,Cloudini 0p5,201,0.237319,3936,4704,6,1.42391,
/os_cloud_node/points_decim_1,Cloudini 0p5,202,0.238399,4074,4704,6,1.4304,
/os_cloud_node/points_decim_1,Cloudini 0p5,203,0.23926,3908,4690,6,1.43556,
/os_cloud_node/points_decim_1,Cloudini 0p5,204,0.239933,3914,4748,6,1.4396,
/os_cloud_node/points_decim_1,Cloudini 0p5,205,0.240989,4056,4683,6,1.44593,
/os_cloud_node/points_decim_1,Cloudini 0p5,206,0.242288,4002,4823,6,1.45373,
/os_cloud_node/points_decim_1,Cloudini 0p5,207,0.243378,4161,4901,6,1.46027,
/os_cloud_node/points_decim_1,Cloudini 0p5,208,0.243224,4007,4733,6,1.45935,
/os_cloud_node/points_decim_1,Cloudini 0p5,209,0.243376,4105,4743,6,1.46025,
/os_cloud_node/points_decim_1,Cloudini 0p5,210,0.242435,4016,4714,6,1.45461,
/os_cloud_node/points_decim_1,Cloudini 0p5,211,0.242365,3964,4709,6,1.45419,
/os_cloud_node/points_decim_1,Cloudini 0p5,212,0.242255,3888,4697,6,1.45353,
/os_cloud_node/points_decim_1,Cloudini 0p5,213,0.241774,4040,4698,6,1.45064,
/os_cloud_node/points_decim_1,Cloudini 0p5,214,0.241427,4123,4871,6,1.44856,
/os_cloud_node/points_decim_1,Cloudini 0p5,215,0.242317,4059,4711,6,1.4539,
/os_cloud_node/points_decim_1,Cloudini 0p5,216,0.242059,4001,4700,6,1.45235,
/os_cloud_node/points_decim_1,Cloudini 0p5,217,0.242979,4115,4907,6,1.45788,
/os_cloud_node/points_decim_1,Cloudini 0p5,218,0.243862,3991,4854,6,1.46317,
/os_cloud_node/points_decim_1,Cloudini 0p5,219,0.243134,4125,4746,6,1.4588,
/os_cloud_node/points_decim_1,Cloudini 0p5,220,0.242001,4053,4701,6,1.45201,
/os_cloud_node/points_decim_1,Cloudini 0p5,221,0.243771,4105,4797,6,1.46263,
/os_cloud_node/points_decim_1,Cloudini 0p5,222,0.246601,4026,4865,6,1.47961,
/os_cloud_node/points_decim_1,Cloudini 0p5,223,0.248502,4105,4912,6,1.49101,
/os_cloud_node/points_decim_1,Cloudini 0p5,224,0.250328,4156,4779,6,1.50197,
/os_cloud_node/points_decim_1,Cloudini 0p5,225,0.254506,4155,4862,6,1.52703,
/os_cloud_node/points_decim_1,Cloudini 0p5,226,0.258712,4366,4951,6,1.55227,
/os_cloud_node/points_decim_1,Cloudini 0p5,227,0.263548,4442,5154,6,1.58129,
/os_cloud_node/points_decim_1,Cloudini 0p5,228,0.266604,4557,5108,6,1.59963,
/os_cloud_node/points_decim_1,Cloudini 0p5,229,0.267747,4514,5052,6,1.60648,
/os_cloud_node/points_decim_1,Cloudini 0p5,230,0.268204,4628,5089,6,1.60923,
/os_cloud_node/points_decim_1,Cloudini 0p5,231,0.268092,4702,5093,6,1.60855,
/os_cloud_node/points_decim_1,Cloudini 0p5,232,0.268344,4717,5317,6,1.61007,
/os_cloud_node/points_decim_1,Cloudini 0p5,233,0.268634,4622,5178,6,1.6118,
/os_cloud_node/points_decim_1,Cloudini 0p5,234,0.268039,4445,5128,6,1.60823,
/os_cloud_node/points_decim_1,Cloudini 0p5,235,0.267553,4668,5102,6,1.60532,
/os_cloud_node/points_decim_1,Cloudini 0p5,236,0.266515,4529,5134,6,1.59909,
/os_cloud_node/points_decim_1,Cloudini 0p5,237,0.266071,4445,5000,6,1.59643,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,0,0.316686,7679,8103,6,1.90011,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,1,0.316521,5828,8157,6,1.89913,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,2,0.316722,5700,8153,6,1.90033,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,3,0.316803,5792,8036,6,1.90082,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,4,0.318257,5834,8176,6,1.90954,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,5,0.318622,5696,8033,6,1.91173,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,6,0.319842,5733,8055,6,1.91905,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,7,0.321781,5805,8076,6,1.93068,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,8,0.322468,5715,8039,6,1.93481,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,9,0.324007,5763,8029,6,1.94404,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,10,0.323083,5767,8045,6,1.9385,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,11,0.322815,5689,8131,6,1.93689,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,12,0.322016,5641,8056,6,1.9321,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,13,0.321341,5858,8050,6,1.92805,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,14,0.318956,5860,8126,6,1.91373,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,15,0.309926,5853,8120,6,1.85956,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,16,0.300874,5773,8025,6,1.80524,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,17,0.294296,5774,8073,6,1.76578,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,18,0.288986,5863,7997,6,1.73392,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,19,0.287605,5729,8037,6,1.72563,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,20,0.286094,5724,8053,6,1.71656,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,21,0.288525,5531,7997,6,1.73115,
/os_cloud_node/points_decim_1,Cloudini-LZ4 0p0001,22,0.288397,5574,8021,6,1.73038,
